,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
2693,4648,Anjuman Agnihotri ,Nct Of Delhi,New Delhi,M,53,IND,1408231.0,68.87,0.09,872
2694,4649,Ghanshyam Dass ,Nct Of Delhi,New Delhi,M,57,IND,1408231.0,68.87,0.09,872
2695,4650,Narendra Singh Rawat ,Nct Of Delhi,New Delhi,M,43,IND,1408231.0,68.87,0.07,678
2696,4651,Dalchand ,Nct Of Delhi,New Delhi,M,52,IND,1408231.0,68.87,0.07,678
2697,4652,Swadesh Ohri ,Nct Of Delhi,New Delhi,M,72,ATBP,1408231.0,68.87,0.06,581
2698,4653,Ratheesh ,Nct Of Delhi,New Delhi,M,26,IND,1408231.0,68.87,0.05,484
2699,4654,Sunita Chaudhary ,Nct Of Delhi,New Delhi,M,36,JKNPP,1408231.0,68.87,0.05,484
2700,4655,K P Sankaran Menon ,Nct Of Delhi,New Delhi,M,68,IND,1408231.0,68.87,0.05,484
2701,4656,Nikhil Sablania ,Nct Of Delhi,New Delhi,M,34,IND,1408231.0,68.87,0.05,484
2702,4657,Harkrishan Das Nijhawan ,Nct Of Delhi,New Delhi,M,50,IND,1408231.0,68.87,0.04,387
2703,4658,Sujeet Jha ,Nct Of Delhi,New Delhi,M,30,BJDI,1408231.0,68.87,0.04,387
2704,4659,Lakshmi Narayan ,Nct Of Delhi,New Delhi,M,46,BHBP,1408231.0,68.87,0.04,387
2705,4660,Dheeraj Puri ,Nct Of Delhi,New Delhi,M,35,SHS,1408231.0,68.87,0.04,387
2706,4661,Vishal Khosla ,Nct Of Delhi,New Delhi,M,51,IND,1408231.0,68.87,0.03,290
2707,4662,Devi Singh ,Nct Of Delhi,New Delhi,M,33,RJKP,1408231.0,68.87,0.02,193
2708,4663,Padmaja Kandukuri ,Nct Of Delhi,New Delhi,F,50,IND,1408231.0,68.87,0.02,193
2709,4664,Meena Singla ,Nct Of Delhi,New Delhi,F,44,PRC,1408231.0,68.87,0.02,193
2710,4665,Lukman Khan ,Nct Of Delhi,New Delhi,M,52,IND,1408231.0,68.87,0.02,193
2711,4666,Naveen Chandra ,Nct Of Delhi,New Delhi,M,40,NADP,1408231.0,68.87,0.02,193
2712,4667,Ved Prakash ,Nct Of Delhi,New Delhi,M,56,IND,1408231.0,68.87,0.02,193
2713,4668,Pradeep Varma ,Nct Of Delhi,New Delhi,M,49,BHV,1408231.0,68.87,0.02,193
2714,4669,Ramanuj Patel ,Nct Of Delhi,New Delhi,M,36,SPP,1408231.0,68.87,0.02,193
2715,4670,Manoj Kumar Tiwari ,Nct Of Delhi,North East Delhi,M,43,BJP,1867000.0,70.56,45.25,596103
2716,4671,Anand Kumar ,Nct Of Delhi,North East Delhi,M,64,AAP,1867000.0,70.56,34.31,451984
2717,4672,Jai Parkash Agarwal ,Nct Of Delhi,North East Delhi,M,69,INC,1867000.0,70.56,16.31,214860
2718,4673,Abdul Sami Salmani ,Nct Of Delhi,North East Delhi,M,58,BSP,1867000.0,70.56,2.14,28191
2719,4674,A.K. Aggarwal ,Nct Of Delhi,North East Delhi,M,47,AGJP,1867000.0,70.56,0.24,3161
2720,4675,H.K. Mahendru ,Nct Of Delhi,North East Delhi,M,78,IND,1867000.0,70.56,0.18,2371
2721,4676,Dan Bahadur Yadav ,Nct Of Delhi,North East Delhi,M,50,IND,1867000.0,70.56,0.15,1976
2722,4677,Amit Kumar Sharma ,Nct Of Delhi,North East Delhi,M,38,IND,1867000.0,70.56,0.14,1844
2723,4678,Ali Husan ,Nct Of Delhi,North East Delhi,M,40,IND,1867000.0,70.56,0.13,1712
2724,4679,Mukesh Kumar Arora ,Nct Of Delhi,North East Delhi,M,40,IND,1867000.0,70.56,0.13,1712
2725,4680,Dinesh Pal Singh ,Nct Of Delhi,North East Delhi,M,35,IND,1867000.0,70.56,0.1,1317
2726,4681,Mohd. Hasnan Khan ,Nct Of Delhi,North East Delhi,M,33,JKNPP,1867000.0,70.56,0.1,1317
2727,4682,Mohd. Hasnain ,Nct Of Delhi,North East Delhi,M,55,IND,1867000.0,70.56,0.07,922
2728,4683,Vinay ,Nct Of Delhi,North East Delhi,M,29,BSK,1867000.0,70.56,0.06,790
2729,4684,Mohd. Arif Siddique ,Nct Of Delhi,North East Delhi,M,26,AITC,1867000.0,70.56,0.06,790
2730,4685,Roshan Ali ,Nct Of Delhi,North East Delhi,M,56,NLKP,1867000.0,70.56,0.06,790
2731,4686,Harsh Kumar ,Nct Of Delhi,North East Delhi,M,38,IND,1867000.0,70.56,0.05,658
2732,4687,Om Dutt Sharma ,Nct Of Delhi,North East Delhi,M,49,SHS,1867000.0,70.56,0.05,658
2733,4688,Dharamveer Singh ,Nct Of Delhi,North East Delhi,M,50,RSEP,1867000.0,70.56,0.05,658
2734,4689,Prof. Narendera Sharma ,Nct Of Delhi,North East Delhi,M,68,SUC(C),1867000.0,70.56,0.04,526
2735,4690,Rajan Lal ,Nct Of Delhi,North East Delhi,M,36,BRP,1867000.0,70.56,0.04,526
2736,4691,Pradesh Kumar ,Nct Of Delhi,North East Delhi,M,31,ANC,1867000.0,70.56,0.04,526
2737,4692,Ramesh Singh Siral ,Nct Of Delhi,North East Delhi,M,40,NADP,1867000.0,70.56,0.04,526
2738,4693,Udit Raj ,Nct Of Delhi,North West Delhi,M,56,BJP,2093922.0,64.76,46.45,629873
2739,4694,Rakhi Birla ,Nct Of Delhi,North West Delhi,F,27,AAP,2093922.0,64.76,38.57,523018
2740,4695,Krishna ,Nct Of Delhi,North West Delhi,F,58,INC,2093922.0,64.76,11.61,157434
2741,4696,Basant Panwar ,Nct Of Delhi,North West Delhi,M,46,BSP,2093922.0,64.76,1.58,21425
2742,4697,Shailender Kumar ,Nct Of Delhi,North West Delhi,M,34,IND,2093922.0,64.76,0.25,3390
2743,4698,Jodhraj Paharia ,Nct Of Delhi,North West Delhi,M,65,IND,2093922.0,64.76,0.17,2305
2744,4699,Inder Singh ,Nct Of Delhi,North West Delhi,M,51,ASP,2093922.0,64.76,0.13,1762
2745,4700,Dharamraj ,Nct Of Delhi,North West Delhi,M,40,BPC,2093922.0,64.76,0.12,1627
2746,4701,Ram Karan Sauran ,Nct Of Delhi,North West Delhi,M,60,IND,2093922.0,64.76,0.12,1627
2747,4702,Sunil Chhikara ,Nct Of Delhi,North West Delhi,M,42,IND,2093922.0,64.76,0.12,1627
2748,4703,Bhup Singh ,Nct Of Delhi,North West Delhi,M,37,IND,2093922.0,64.76,0.08,1084
2749,4704,Kamini Kaur ,Nct Of Delhi,North West Delhi,F,49,IND,2093922.0,64.76,0.05,678
2750,4705,Vijay Kumar ,Nct Of Delhi,North West Delhi,M,39,RPA,2093922.0,64.76,0.05,678
2751,4706,Rajesh Kumar ,Nct Of Delhi,North West Delhi,M,41,RBHP,2093922.0,64.76,0.04,542
2752,4707,Ramesh Bidhuri ,Nct Of Delhi,South Delhi,M,52,BJP,1642875.0,67.1,45.17,497940
2753,4708,Devinder Kumar Sehrawat ,Nct Of Delhi,South Delhi,M,48,AAP,1642875.0,67.1,35.47,391010
2754,4709,Ramesh Kumar ,Nct Of Delhi,South Delhi,M,58,INC,1642875.0,67.1,11.36,125229
2755,4710,Ruby Yadav ,Nct Of Delhi,South Delhi,F,33,IND,1642875.0,67.1,5.15,56772
2756,4711,Sanjay Kumar Rai ,Nct Of Delhi,South Delhi,M,47,BSP,1642875.0,67.1,0.99,10913
2757,4712,Shri Chand Tanwar ,Nct Of Delhi,South Delhi,M,68,CPI,1642875.0,67.1,0.41,4519
2758,4713,Shahid ,Nct Of Delhi,South Delhi,M,38,IND,1642875.0,67.1,0.26,2866
2759,4714,Sumant Kumar ,Nct Of Delhi,South Delhi,M,51,IND,1642875.0,67.1,0.15,1653
2760,4715,Tej Pal Singh ,Nct Of Delhi,South Delhi,M,38,IND,1642875.0,67.1,0.11,1212
2761,4716,Sunil Kumar ,Nct Of Delhi,South Delhi,M,38,IND,1642875.0,67.1,0.1,1102
2762,4717,Rakesh Kumar ,Nct Of Delhi,South Delhi,M,42,IND,1642875.0,67.1,0.1,1102
2763,4718,Naresh Kumar ,Nct Of Delhi,South Delhi,M,50,IND,1642875.0,67.1,0.08,881
2764,4719,Sreerupa Mitra Chaudhury ,Nct Of Delhi,South Delhi,F,49,AITC,1642875.0,67.1,0.07,771
2765,4720,Mohan Kanuga ,Nct Of Delhi,South Delhi,M,66,JKNPP,1642875.0,67.1,0.05,551
2766,4721,Dushmanta Kumar Giri ,Nct Of Delhi,South Delhi,M,54,IND,1642875.0,67.1,0.05,551
2767,4722,D K Chopra ,Nct Of Delhi,South Delhi,M,60,IND,1642875.0,67.1,0.04,440
2768,4723,Hafiz Mustaq ,Nct Of Delhi,South Delhi,M,53,JSMP,1642875.0,67.1,0.03,330
2769,4724,Kiran Pal Singh ,Nct Of Delhi,South Delhi,M,63,IND,1642875.0,67.1,0.03,330
2770,4725,Ombir ,Nct Of Delhi,South Delhi,M,51,BHBP,1642875.0,67.1,0.03,330
2771,4726,Parvesh Sahib Singh Verma ,Nct Of Delhi,West Delhi,M,36,BJP,1922339.0,70.12,48.32,651326
2772,4727,Jarnail Singh ,Nct Of Delhi,West Delhi,M,59,AAP,1922339.0,70.12,28.4,382816
2773,4728,Mahabal Mishra ,Nct Of Delhi,West Delhi,M,59,INC,1922339.0,70.12,14.34,193295
2774,4729,Jarnail Singh ,Nct Of Delhi,West Delhi,M,59,IND,1922339.0,70.12,6.29,84785
2775,4730,Raj Pal Singh ,Nct Of Delhi,West Delhi,M,51,BSP,1922339.0,70.12,0.65,8761
2776,4731,Jarnail Singh ,Nct Of Delhi,West Delhi,M,44,IND,1922339.0,70.12,0.44,5930
2777,4732,Sunil Sourabh ,Nct Of Delhi,West Delhi,M,45,IND,1922339.0,70.12,0.27,3639
2778,4733,Virender Mohan Vats ,Nct Of Delhi,West Delhi,M,56,IND,1922339.0,70.12,0.23,3100
2779,4734,Babu Singh Dukhiya ,Nct Of Delhi,West Delhi,M,57,IND,1922339.0,70.12,0.12,1617
2780,4735,Istak Khan ,Nct Of Delhi,West Delhi,M,38,IND,1922339.0,70.12,0.07,943
2781,4736,Uday Kumar Singh ,Nct Of Delhi,West Delhi,M,31,BHMP,1922339.0,70.12,0.06,808
2782,4737,Har Gobind Arora ,Nct Of Delhi,West Delhi,M,42,SHS,1922339.0,70.12,0.05,673
2783,4738,Dinesh Kumar ,Nct Of Delhi,West Delhi,M,34,AKBSP,1922339.0,70.12,0.05,673
2784,4739,Rakesh Kumar ,Nct Of Delhi,West Delhi,M,31,BJDI,1922339.0,70.12,0.03,404
2785,4740,Charan Jeet Singh Khalsa ,Nct Of Delhi,West Delhi,M,46,FBL,1922339.0,70.12,0.03,404
2786,4741,Deepak Kumar ,Nct Of Delhi,West Delhi,M,30,RJAP,1922339.0,70.12,0.03,404
2787,4742,Karam Chand Lathwal ,Nct Of Delhi,West Delhi,M,48,BPC,1922339.0,70.12,0.03,404
2788,4927,Jual @ Juel Oram ,Orissa,Sundargarh,M,53,BJP,1382552.0,73.1,33.69,340486
2789,4928,Dilip Kumar Tirkey ,Orissa,Sundargarh,M,34,BJD,1382552.0,73.1,31.83,321688
2790,4929,Hemanand Biswal ,Orissa,Sundargarh,M,72,INC,1382552.0,73.1,26.65,269337
2791,4930,Justin Lugun ,Orissa,Sundargarh,M,38,SUC(C),1382552.0,73.1,0.94,9500
2792,4931,Bagi Lakra ,Orissa,Sundargarh,M,56,BSP,1382552.0,73.1,0.94,9500
2793,4932,Lawrencia Lakra ,Orissa,Sundargarh,F,47,IND,1382552.0,73.1,0.89,8994
2794,4933,Sagar Singh Manaki ,Orissa,Sundargarh,M,65,KOKD,1382552.0,73.1,0.84,8489
2795,4934,Basil Ekka ,Orissa,Sundargarh,M,0,AAP,1382552.0,73.1,0.74,7478
2796,4935,Mansid Ekka ,Orissa,Sundargarh,M,68,IND,1382552.0,73.1,0.72,7276
2797,4936,Das Charan Majhi ,Orissa,Sundargarh,M,0,JDP,1382552.0,73.1,0.44,4446
2798,4937,Satish Kumar Minz ,Orissa,Sundargarh,M,49,IND,1382552.0,73.1,0.39,3941
2799,4938,Lily Prema Kujur ,Orissa,Sundargarh,F,44,BHMP,1382552.0,73.1,0.39,3941
2800,5088,Vinod Khanna ,Punjab,Gurdaspur,M,68,BJP,1472397.0,70.82,46.25,482272
2801,5089,Partap Singh Bajwa ,Punjab,Gurdaspur,M,57,INC,1472397.0,70.82,33.2,346193
2802,5090,Sucha Singh Chhotepur ,Punjab,Gurdaspur,M,66,AAP,1472397.0,70.82,16.63,173409
2803,5091,Varinder Singh ,Punjab,Gurdaspur,M,27,CPI,1472397.0,70.82,1.14,11887
2804,5092,Sukhwinder Singh ,Punjab,Gurdaspur,M,56,BSP,1472397.0,70.82,0.54,5630
2805,5093,Rohit Maingi ,Punjab,Gurdaspur,M,37,IND,1472397.0,70.82,0.39,4066
2806,5094,Santosh Kumari ,Punjab,Gurdaspur,F,38,MEDP,1472397.0,70.82,0.35,3649
2807,5095,Gurmeet Singh Bakhatpura ,Punjab,Gurdaspur,M,62,CPI(ML)(L),1472397.0,70.82,0.28,2919
2808,5096,Sikander Singh ,Punjab,Gurdaspur,M,34,IND,1472397.0,70.82,0.2,2085
2809,5097,Gurpreet Singh Khanna ,Punjab,Gurdaspur,M,46,BGTD,1472397.0,70.82,0.17,1772
2810,5098,Mukesh ,Punjab,Gurdaspur,M,32,IND,1472397.0,70.82,0.16,1668
2811,5099,Peter Masih ,Punjab,Gurdaspur,M,32,SSP(D),1472397.0,70.82,0.14,1459
2812,5100,Amit Aggarwal ,Punjab,Gurdaspur,M,42,IND,1472397.0,70.82,0.11,1147
2813,5101,Vijay Sampla ,Punjab,Hoshiarpur,M,52,BJP,1448099.0,66.38,36.06,346626
2814,5102,Mohinder Singh Kaypee ,Punjab,Hoshiarpur,M,57,INC,1448099.0,66.38,34.65,333072
2815,5103,Yamini Gomar ,Punjab,Hoshiarpur,F,39,AAP,1448099.0,66.38,22.2,213397
2816,5104,Bhagwan Singh Chauhan ,Punjab,Hoshiarpur,M,55,BSP,1448099.0,66.38,4.21,40468
2817,5105,Pawan Kumar ,Punjab,Hoshiarpur,M,30,IND,1448099.0,66.38,0.33,3172
2818,5106,Ravi Dutt ,Punjab,Hoshiarpur,M,43,IND,1448099.0,66.38,0.27,2595
2819,5107,Shamsher Singh ,Punjab,Hoshiarpur,M,78,SAD(M),1448099.0,66.38,0.26,2499
2820,5108,Anoop Singh ,Punjab,Hoshiarpur,M,53,BHJASP,1448099.0,66.38,0.22,2114
2821,5109,Bishan Dass ,Punjab,Hoshiarpur,M,65,IND,1448099.0,66.38,0.19,1826
2822,5110,Ram Kishan ,Punjab,Hoshiarpur,M,62,IND,1448099.0,66.38,0.18,1730
2823,5111,Davinder Singh ,Punjab,Hoshiarpur,M,36,IND,1448099.0,66.38,0.15,1441
2824,5112,Deepak Kumar ,Punjab,Hoshiarpur,M,33,BHMP,1448099.0,66.38,0.15,1441
2825,5113,Jaswinder Singh ,Punjab,Hoshiarpur,M,53,SHS,1448099.0,66.38,0.13,1249
2826,5114,Lakhvir Singh ,Punjab,Hoshiarpur,M,51,DBSP,1448099.0,66.38,0.11,1057
2827,5115,Anu Kumar ,Punjab,Hoshiarpur,M,28,IND,1448099.0,66.38,0.09,865
2828,5116,Vijay Kumar ,Punjab,Hoshiarpur,M,38,SSP(D),1448099.0,66.38,0.09,865
2829,5117,Om Parkash Jakhu ,Punjab,Hoshiarpur,M,73,IND,1448099.0,66.38,0.07,672
2830,5222,Sanwar Lal Jat ,Rajasthan,Ajmer,M,59,BJP,1661518.0,69.59,55.16,637787
2831,5223,Sachin Pilot ,Rajasthan,Ajmer,M,36,INC,1661518.0,69.59,40.29,465853
2832,5224,Sanwar Lal ,Rajasthan,Ajmer,M,30,NCP,1661518.0,69.59,1.05,12140
2833,5225,Jagdish ,Rajasthan,Ajmer,M,49,BSP,1661518.0,69.59,0.69,7978
2834,5226,Surendra Kumar Jain ,Rajasthan,Ajmer,M,46,IND,1661518.0,69.59,0.45,5203
2835,5227,Bhanwar Lal Soni ,Rajasthan,Ajmer,M,57,IND,1661518.0,69.59,0.43,4971
2836,5228,Narain Das Sindhi ,Rajasthan,Ajmer,M,65,IND,1661518.0,69.59,0.3,3468
2837,5229,Mukul Mishra ,Rajasthan,Ajmer,M,47,ABCD(A),1661518.0,69.59,0.16,1850
2838,5230,Jagdish Singh Rawat ,Rajasthan,Ajmer,M,54,IND,1661518.0,69.59,0.12,1387
2839,5231,Ramlal ,Rajasthan,Ajmer,M,50,AKBAP,1661518.0,69.59,0.09,1040
2840,5232,Krishna Kumar Dadhich ,Rajasthan,Ajmer,M,21,IND,1661518.0,69.59,0.09,1040
2841,5233,Anita Jain ,Rajasthan,Ajmer,M,46,IND,1661518.0,69.59,0.08,925
2842,5234,Chand Nath ,Rajasthan,Alwar,M,58,BJP,1599745.0,66.4,60.46,642224
2843,5235,Bhanwar Jitendra Singh ,Rajasthan,Alwar,M,42,INC,1599745.0,66.4,33.74,358396
2844,5236,Azad Husain ,Rajasthan,Alwar,M,50,BSP,1599745.0,66.4,1.83,19438
2845,5237,Dr Virendra Vidrohi ,Rajasthan,Alwar,M,50,AAP,1599745.0,66.4,0.8,8497
2846,5238,Hari Singh Sharma ,Rajasthan,Alwar,M,41,IND,1599745.0,66.4,0.35,3717
2847,5239,Dr Dashrath Kumar Hinunia ,Rajasthan,Alwar,M,39,AKPI,1599745.0,66.4,0.34,3611
2848,5240,Hariprasad ,Rajasthan,Alwar,M,41,IND,1599745.0,66.4,0.34,3611
2849,5241,Arun Kumar Roopak ,Rajasthan,Alwar,M,29,NADP,1599745.0,66.4,0.32,3399
2850,5242,Jagdish Prasad Bairwa ,Rajasthan,Alwar,M,33,IND,1599745.0,66.4,0.32,3399
2851,5243,Kishan Lal ,Rajasthan,Alwar,M,66,IND,1599745.0,66.4,0.24,2549
2852,5244,Murshid Ahmed ,Rajasthan,Alwar,M,45,AITC,1599745.0,66.4,0.2,2124
2853,5245,Suresh Sharma ,Rajasthan,Alwar,M,39,JGP,1599745.0,66.4,0.2,2124
2854,5246,Virjanand ,Rajasthan,Alwar,M,62,SP,1599745.0,66.4,0.17,1805
2855,5247,Ramesh Panval ,Rajasthan,Alwar,M,46,IND,1599745.0,66.4,0.12,1274
2856,5248,Khaim Chand ,Rajasthan,Alwar,M,62,BYS,1599745.0,66.4,0.11,1168
2857,5249,Khoobraj Neeraj ,Rajasthan,Alwar,M,48,BHMP,1599745.0,66.4,0.07,743
2858,5250,Chaudhary Nasrudeen Tanwar ,Rajasthan,Alwar,M,82,SP(I),1599745.0,66.4,0.06,637
2859,5251,Manguram Sain ,Rajasthan,Alwar,M,54,ABCD(A),1599745.0,66.4,0.05,531
2860,5252,Nishar Ahmed ,Rajasthan,Alwar,M,51,JMBP,1599745.0,66.4,0.04,424
2861,5253,Manshankar Ninama ,Rajasthan,Banswara,M,58,BJP,1687155.0,69.42,49.3,577412
2862,5254,Resham Malviya ,Rajasthan,Banswara,F,49,INC,1687155.0,69.42,41.46,485589
2863,5255,Vijaypal ,Rajasthan,Banswara,M,70,BSP,1687155.0,69.42,2.38,27875
2864,5256,Bhanji Bhai ,Rajasthan,Banswara,M,81,JD(U),1687155.0,69.42,1.86,21784
2865,5257,Harish Rawat ,Rajasthan,Banswara,M,39,AAP,1687155.0,69.42,1.17,13703
2866,5258,Soma Lal Koted ,Rajasthan,Banswara,M,63,BHMP,1687155.0,69.42,0.9,10541
2867,5259,Col. Sona Ram ,Rajasthan,Barmer,M,73,BJP,1663870.0,73.27,40.09,488744
2868,5260,Jaswant Singh ,Rajasthan,Barmer,M,77,IND,1663870.0,73.27,32.92,401333
2869,5261,Harish Chaudhary ,Rajasthan,Barmer,M,43,INC,1663870.0,73.27,18.12,220904
2870,5262,Rama Ram ,Rajasthan,Barmer,M,31,IND,1663870.0,73.27,1.44,17555
2871,5263,Mangilal Gaur ,Rajasthan,Barmer,M,64,AAP,1663870.0,73.27,1.22,14873
2872,5264,Master Bhaira Ram Meghwal ,Rajasthan,Barmer,M,31,IND,1663870.0,73.27,1.14,13897
2873,5265,Malam Singh ,Rajasthan,Barmer,M,37,BSP,1663870.0,73.27,1.06,12922
2874,5266,Khet Singh Rajpurohit ,Rajasthan,Barmer,M,43,IND,1663870.0,73.27,1.01,12313
2875,5267,Popat Ram ,Rajasthan,Barmer,M,44,IND,1663870.0,73.27,0.62,7558
2876,5268,Babulal ,Rajasthan,Barmer,M,44,IND,1663870.0,73.27,0.55,6705
2877,5269,Mahant Arjunpuri ,Rajasthan,Barmer,M,50,IND,1663870.0,73.27,0.52,6339
2878,5270,Bahadur Singh Koli ,Rajasthan,Bharatpur,M,56,BJP,1672748.0,57.54,60.25,579905
2879,5271,Dr. Suresh Jatav ,Rajasthan,Bharatpur,M,57,INC,1672748.0,57.54,34.74,334372
2880,5272,Mahendar Kumar Jatav ,Rajasthan,Bharatpur,M,46,BSP,1672748.0,57.54,2.3,22137
2881,5273,Gopal Paharia ,Rajasthan,Bharatpur,M,56,AAP,1672748.0,57.54,0.73,7026
2882,5274,Amar Chand Pohiya ,Rajasthan,Bharatpur,M,34,RJVP,1672748.0,57.54,0.41,3946
2883,5275,Sheetal Jatav ,Rajasthan,Bharatpur,F,25,IND,1672748.0,57.54,0.22,2117
2884,5276,Vimla Umar ,Rajasthan,Bharatpur,F,34,AITC,1672748.0,57.54,0.19,1828
2885,5277,Mamraj ,Rajasthan,Bharatpur,M,48,IND,1672748.0,57.54,0.19,1828
2886,5278,Madhuri Pushkar ,Rajasthan,Bharatpur,F,59,IND,1672748.0,57.54,0.12,1154
2887,5279,Lakhan Singh ,Rajasthan,Bharatpur,M,47,IPGP,1672748.0,57.54,0.1,962
2888,5280,Prem Chand Dhamani ,Rajasthan,Bharatpur,M,59,IND,1672748.0,57.54,0.09,866
2889,5281,Ghisu Lal ,Rajasthan,Bharatpur,M,48,IND,1672748.0,57.54,0.06,577
2890,5282,Subhash Chandra Baheria ,Rajasthan,Bhilwara,M,57,BJP,1741037.0,63.42,57.09,630368
2891,5283,Ashok Chandna ,Rajasthan,Bhilwara,M,29,INC,1741037.0,63.42,34.78,384028
2892,5284,Govind Kumar Bairwa ,Rajasthan,Bhilwara,M,45,BSP,1741037.0,63.42,1.37,15127
2893,5285,Satya Prakash Sharma ,Rajasthan,Bhilwara,M,41,IND,1741037.0,63.42,1.09,12035
2894,5286,Chandra Prakash Gocher ,Rajasthan,Bhilwara,M,42,BYS,1741037.0,63.42,0.94,10379
2895,5287,Ratan Lal Dhobi ,Rajasthan,Bhilwara,M,46,IND,1741037.0,63.42,0.64,7066
2896,5288,Surendar Singh Ranawat ,Rajasthan,Bhilwara,M,55,IND,1741037.0,63.42,0.61,6735
2897,5289,Sunil Agiwal ,Rajasthan,Bhilwara,M,47,AAP,1741037.0,63.42,0.54,5962
2898,5290,Radhy Shyam Vaishnav ,Rajasthan,Bhilwara,M,42,BSD,1741037.0,63.42,0.51,5631
2899,5291,Shyam Lal Salvi ,Rajasthan,Bhilwara,M,29,IND,1741037.0,63.42,0.49,5410
2900,5292,Aslam Shekh Advocate ,Rajasthan,Bhilwara,M,38,IND,1741037.0,63.42,0.16,1766
2901,5293,Arjun Ram Meghwal ,Rajasthan,Bikaner,M,60,BJP,1575073.0,59.03,62.91,584915
2902,5294,Er. Shankar Pannu ,Rajasthan,Bikaner,M,64,INC,1575073.0,59.03,29.78,276884
2903,5295,Mangilal Nayak ,Rajasthan,Bikaner,M,34,NUZP,1575073.0,59.03,1.81,16828
2904,5296,Dr. Gauri Shanker Daabi ,Rajasthan,Bikaner,M,34,AAP,1575073.0,59.03,1.52,14132
2905,5297,Bhanwar Lal ,Rajasthan,Bikaner,M,46,BSP,1575073.0,59.03,1.22,11343
2906,5298,Jagdish Kumar ,Rajasthan,Bikaner,M,37,IND,1575073.0,59.03,0.56,5206
2907,5299,Gopal Balmiki ,Rajasthan,Bikaner,M,69,IND,1575073.0,59.03,0.47,4369
2908,5300,Ram Ratan ,Rajasthan,Bikaner,M,29,BHMP,1575073.0,59.03,0.27,2510
2909,5301,Chandra Prakash Joshi ,Rajasthan,Chittorgarh,M,38,BJP,1807155.0,64.89,59.97,703245
2910,5302,Girija Vyas ,Rajasthan,Chittorgarh,F,67,INC,1807155.0,64.89,32.95,386392
2911,5303,Radha Devi ,Rajasthan,Chittorgarh,F,54,CPI,1807155.0,64.89,1.84,21576
2912,5304,Yashwant Puri ,Rajasthan,Chittorgarh,M,47,IND,1807155.0,64.89,1.08,12664
2913,5305,Dr. Narendra Kumar Gupta ,Rajasthan,Chittorgarh,M,60,AAP,1807155.0,64.89,0.51,5980
2914,5306,Mohammad Imtiyaz ,Rajasthan,Chittorgarh,M,30,IND,1807155.0,64.89,0.42,4925
2915,5307,Sanjay Kumar ,Rajasthan,Chittorgarh,M,37,BSP,1807155.0,64.89,0.38,4456
2916,5308,Bhanwar Lal ,Rajasthan,Chittorgarh,M,42,IND,1807155.0,64.89,0.28,3283
2917,5309,Babu Meghwal ,Rajasthan,Chittorgarh,M,46,IND,1807155.0,64.89,0.26,3048
2918,5310,Gulab Chand Sahlot ,Rajasthan,Chittorgarh,M,63,IND,1807155.0,64.89,0.14,1641
2919,5311,Shanti Lal Trivedi ,Rajasthan,Chittorgarh,M,67,CPI(ML)(L),1807155.0,64.89,0.13,1524
2920,5312,Mangi Lal Solanki ,Rajasthan,Chittorgarh,M,67,BHMP,1807155.0,64.89,0.11,1289
2921,5313,Vijaya Ray ,Rajasthan,Chittorgarh,F,45,RJVP,1807155.0,64.89,0.11,1289
2922,5314,Prabhu Lal Gujjar ,Rajasthan,Chittorgarh,M,34,JMBP,1807155.0,64.89,0.1,1172
2923,5315,Rahul Kaswan ,Rajasthan,Churu,M,37,BJP,1740121.0,65.0,52.67,595739
2924,5316,Abhinesh Maharshi ,Rajasthan,Churu,M,51,BSP,1740121.0,65.0,26.61,300980
2925,5317,Pratap Singh ,Rajasthan,Churu,M,49,INC,1740121.0,65.0,15.64,176900
2926,5318,Krishan Kumar Saran ,Rajasthan,Churu,M,53,AAP,1740121.0,65.0,1.24,14025
2927,5319,Indrasingh Jat ,Rajasthan,Churu,M,60,CPI(M),1740121.0,65.0,0.95,10745
2928,5320,Salim Gujar ,Rajasthan,Churu,M,56,IND,1740121.0,65.0,0.36,4071
2929,5321,Gordhan Sarswat ,Rajasthan,Churu,M,69,AITC,1740121.0,65.0,0.35,3958
2930,5322,Rajpal ,Rajasthan,Churu,M,27,IND,1740121.0,65.0,0.33,3732
2931,5323,Ajay Kumar ,Rajasthan,Churu,M,37,IND,1740121.0,65.0,0.26,2940
2932,5324,Syopat Ram ,Rajasthan,Churu,M,41,BHSMP,1740121.0,65.0,0.21,2375
2933,5325,Mohammad Ali Khan ,Rajasthan,Churu,M,47,BSD,1740121.0,65.0,0.2,2262
2934,5326,Toruram Meghwal ,Rajasthan,Churu,M,55,BHMP,1740121.0,65.0,0.18,2035
2935,5327,Harish Chandra Meena ,Rajasthan,Dausa,M,59,BJP,1514186.0,61.45,33.86,315056
2936,5328,Dr. Kirodi Lal ,Rajasthan,Dausa,M,62,NPP,1514186.0,61.45,28.98,269649
2937,5329,Namonarain Meena ,Rajasthan,Dausa,M,70,INC,1514186.0,61.45,19.48,181255
2938,5330,Shiv Pal Gurjar ,Rajasthan,Dausa,M,42,IND,1514186.0,61.45,8.87,82532
2939,5331,Bimla Devi Meena ,Rajasthan,Dausa,F,57,IND,1514186.0,61.45,2.15,20005
2940,5332,Anju Devi Dhanka ,Rajasthan,Dausa,F,37,IND,1514186.0,61.45,1.82,16934
